user,login_count,night_logins,usb_count,file_activity_count,anomaly_label,risk_score
EMP05343,186,2,19,188,1,8.90
EMP05344,1909,173,5981,7337,-1,55.98
EMP05345,894,28,136,988,1,48.73
EMP05346,197,3,15,26,1,2.80
EMP05347,172,3,10,29,1,23.66
EMP05348,53,2,4,80,1,15.52
EMP05349,1966,258,5277,6720,-1,71.91
EMP05350,130,1,12,136,1,0.67
EMP05351,58,1,17,146,1,2.81
EMP05352,343,3,6,7,1,9.41
EMP05353,325,0,6,105,1,11.62
EMP05354,302,3,2,106,1,6.12
EMP05355,262,0,17,6,1,18.18
EMP05356,193,3,4,184,1,20.52
EMP05357,252,3,12,25,1,9.42
EMP05358,57,3,11,118,1,18.05
EMP05359,293,0,9,131,1,9.86
EMP05360,1049,45,336,2496,1,35.45
EMP05361,219,3,9,66,1,3.80
EMP05362,204,2,1,7,1,15.35
EMP05363,311,2,12,198,1,20.08
EMP05364,103,1,4,119,1,3.41
EMP05365,176,2,8,27,1,12.04
EMP05366,253,0,19,65,1,4.67
EMP05367,907,46,106,637,1,26.51
EMP05368,132,0,18,141,1,23.76
EMP05369,301,4,14,85,1,1.29
EMP05370,599,30,99,538,1,37.48
EMP05371,279,3,12,34,1,17.43
EMP05372,345,1,5,181,1,2.74
EMP05373,118,0,13,182,1,22.55
EMP05374,52,2,0,43,1,4.65
EMP05375,181,4,8,60,1,2.63
EMP05376,339,1,3,91,1,15.77
EMP05377,1416,114,5248,6135,-1,92.99
EMP05378,77,0,15,153,1,15.85
EMP05379,1104,43,445,1431,1,40.12
EMP05380,63,3,17,170,1,23.33
EMP05381,318,0,3,54,1,0.89
EMP05382,239,1,11,41,1,11.10
EMP05383,112,1,18,106,1,10.85
EMP05384,252,0,12,166,1,8.76
EMP05385,279,0,0,38,1,20.89
EMP05386,170,0,1,167,1,2.71
EMP05387,321,4,8,106,1,16.44
EMP05388,181,1,13,117,1,6.20
EMP05389,154,4,18,183,1,12.79
EMP05390,268,3,3,24,1,19.80
EMP05391,264,3,7,156,1,10.34
EMP05392,189,4,14,18,1,20.07
EMP05393,341,4,5,175,1,19.21
EMP05394,528,36,146,1849,1,26.39
EMP05395,668,29,423,1561,1,32.63
EMP05396,235,1,16,153,1,15.88
EMP05397,316,4,0,83,1,5.34
EMP05398,156,1,15,72,1,9.38
EMP05399,296,3,9,33,1,2.18
EMP05400,867,16,267,821,1,45.62
EMP05401,249,3,6,168,1,14.77
EMP05402,817,12,190,570,1,31.92
EMP05403,1050,44,374,1574,1,34.19
EMP05404,87,2,6,177,1,5.62
EMP05405,194,4,3,183,1,5.64
EMP05406,244,1,14,72,1,21.08
EMP05407,111,4,6,75,1,6.96
EMP05408,141,4,3,123,1,16.32
EMP05409,138,3,18,7,1,7.09
EMP05410,1445,252,4938,14531,-1,60.61
EMP05411,202,2,13,110,1,16.92
EMP05412,156,3,8,126,1,17.57
EMP05413,513,37,98,950,1,36.74
EMP05414,289,2,1,88,1,5.67
EMP05415,122,4,1,192,1,3.65
EMP05416,291,0,19,150,1,22.05
EMP05417,224,1,8,18,1,13.93
EMP05418,182,2,3,99,1,7.84
EMP05419,1072,38,488,1038,1,44.30
EMP05420,59,4,7,63,1,8.12
EMP05421,1186,28,298,2152,1,43.37
EMP05422,229,3,10,49,1,12.91
EMP05423,173,2,16,38,1,1.99
EMP05424,90,4,4,146,1,12.74
EMP05425,183,1,7,149,1,1.57
EMP05426,1015,23,203,1469,1,30.63
EMP05427,69,2,13,164,1,23.09
EMP05428,146,0,4,129,1,16.43
EMP05429,83,0,13,71,1,0.11
EMP05430,132,0,3,3,1,12.72
EMP05431,175,1,8,187,1,14.39
EMP05432,913,35,501,1979,1,29.44
EMP05433,342,2,0,5,1,0.27
EMP05434,674,50,56,1609,1,37.07
EMP05435,70,2,12,172,1,20.37
EMP05436,324,0,6,27,1,7.79
EMP05437,73,3,9,37,1,8.19
EMP05438,334,2,11,26,1,11.90
EMP05439,1236,128,2817,11986,-1,88.28
EMP05440,303,0,10,44,1,20.62
EMP05441,1142,40,278,989,1,25.51
EMP05442,326,2,5,96,1,13.90
EMP05443,524,36,235,2298,1,36.53
EMP05444,261,4,16,170,1,18.86
EMP05445,117,1,16,150,1,19.46
EMP05446,298,1,6,118,1,0.40
EMP05447,1821,164,2005,14458,-1,67.23
EMP05448,899,32,314,1507,1,27.19
EMP05449,304,2,6,184,1,2.47
EMP05450,236,1,19,109,1,11.81
EMP05451,682,29,341,1641,1,35.29
EMP05452,229,4,0,40,1,15.04
EMP05453,82,2,6,172,1,12.92
EMP05454,230,4,16,81,1,12.10
EMP05455,273,2,3,170,1,4.06
EMP05456,129,0,7,170,1,19.95
EMP05457,1367,183,2442,7080,-1,88.28
EMP05458,113,0,17,156,1,22.20
EMP05459,223,2,5,72,1,10.25
EMP05460,903,51,260,2079,1,38.34
EMP05461,622,29,519,846,1,48.60
EMP05462,72,3,16,120,1,20.60
EMP05463,292,0,11,47,1,6.17
EMP05464,1064,37,269,661,1,41.57
EMP05465,119,0,8,92,1,18.50
EMP05466,1867,273,3267,14630,-1,53.29
EMP05467,1677,203,4675,5920,-1,55.72
EMP05468,102,3,4,94,1,14.28
EMP05469,85,3,8,199,1,16.59
EMP05470,142,4,3,54,1,5.52
EMP05471,196,3,13,50,1,19.98
EMP05472,220,4,17,90,1,23.64
EMP05473,60,2,6,191,1,7.09
EMP05474,216,1,13,98,1,10.29
EMP05475,167,0,11,54,1,0.73
EMP05476,152,0,2,47,1,0.44
EMP05477,1015,34,500,1959,1,47.19
EMP05478,428,38,443,901,1,46.96
EMP05479,107,1,7,176,1,11.35
EMP05480,440,10,85,1032,1,48.35
EMP05481,1114,37,268,1192,1,44.43
EMP05482,767,54,196,1546,1,26.33
EMP05483,216,3,3,178,1,1.67
EMP05484,188,4,2,101,1,16.91
EMP05485,215,1,12,148,1,6.93
EMP05486,238,1,6,75,1,17.43
EMP05487,311,0,17,148,1,11.84
EMP05488,612,26,201,1608,1,45.34
EMP05489,495,31,151,1696,1,38.94
EMP05490,333,3,0,128,1,16.31
EMP05491,657,34,190,1067,1,46.47
EMP05492,292,4,12,10,1,1.89
EMP05493,94,4,9,57,1,8.14
EMP05494,244,0,2,25,1,20.62
EMP05495,95,3,3,106,1,5.32
EMP05496,219,3,10,158,1,14.09
EMP05497,226,1,16,187,1,0.93
EMP05498,275,3,13,61,1,12.50
EMP05499,118,0,16,153,1,2.27
EMP05500,776,36,531,2407,1,34.84
EMP05501,493,38,104,1023,1,30.96
EMP05502,297,0,9,42,1,16.76
EMP05503,159,1,12,131,1,3.30
EMP05504,63,0,0,76,1,5.84
EMP05505,624,28,535,1195,1,28.34
EMP05506,139,0,8,85,1,20.96
EMP05507,224,0,8,70,1,11.49
EMP05508,172,2,3,17,1,8.35
EMP05509,245,4,4,14,1,1.06
EMP05510,177,4,10,42,1,0.07
EMP05511,1888,177,2775,10889,-1,64.08
EMP05512,472,15,375,1316,1,40.03
EMP05513,291,2,11,156,1,23.79
EMP05514,180,1,7,83,1,7.65
EMP05515,296,3,12,25,1,22.44
EMP05516,186,1,14,80,1,19.87
EMP05517,118,3,13,134,1,9.27
EMP05518,1187,57,337,1410,1,40.47
EMP05519,57,0,18,88,1,4.74
EMP05520,94,3,13,119,1,10.45
EMP05521,650,25,156,2351,1,48.49
EMP05522,308,2,8,77,1,20.62
EMP05523,1545,130,5995,8111,-1,62.62
EMP05524,326,3,0,47,1,6.32
EMP05525,175,4,14,33,1,11.20
EMP05526,1370,179,2047,12769,-1,62.65
EMP05527,143,3,0,9,1,16.17
EMP05528,62,4,1,121,1,9.01
EMP05529,158,4,0,122,1,4.67
EMP05530,315,2,0,112,1,1.20
EMP05531,843,26,209,1819,1,33.74
EMP05532,347,2,18,75,1,6.67
EMP05533,51,3,1,110,1,22.55
EMP05534,93,3,16,106,1,13.47
EMP05535,326,3,19,106,1,0.95
EMP05536,87,4,1,102,1,18.98
EMP05537,228,0,11,166,1,17.98
EMP05538,190,1,8,38,1,1.45
EMP05539,80,0,5,64,1,20.99
EMP05540,630,32,502,1203,1,27.04
EMP05541,623,18,231,522,1,44.32
EMP05542,287,1,12,145,1,21.91
EMP05543,84,0,18,78,1,16.75
EMP05544,154,2,17,77,1,6.60
EMP05545,53,2,18,145,1,2.54
EMP05546,1015,18,101,1786,1,45.65
EMP05547,761,53,528,1535,1,30.05
EMP05548,123,0,10,94,1,7.51
EMP05549,95,3,10,10,1,5.08
EMP05550,280,2,4,165,1,8.97
EMP05551,221,2,12,66,1,16.16
EMP05552,209,0,10,92,1,7.39
EMP05553,332,0,2,137,1,16.05
EMP05554,195,4,3,46,1,13.47
EMP05555,283,3,18,34,1,16.97
EMP05556,229,4,12,167,1,18.71
EMP05557,139,0,7,90,1,7.27
EMP05558,193,1,18,74,1,8.67
EMP05559,251,1,13,20,1,15.54
EMP05560,348,4,4,185,1,9.02
EMP05561,1013,106,4940,12597,-1,83.16
EMP05562,134,1,3,90,1,3.07
EMP05563,240,2,16,51,1,6.84
EMP05564,311,1,3,175,1,14.88
EMP05565,270,3,17,86,1,15.66
EMP05566,270,0,16,175,1,1.90
EMP05567,86,1,12,19,1,2.11
EMP05568,341,0,0,57,1,0.81
EMP05569,166,3,4,51,1,10.42
EMP05570,301,0,5,141,1,16.70
EMP05571,340,4,13,144,1,3.95
EMP05572,1449,135,2830,6328,-1,59.14
EMP05573,73,1,18,42,1,23.34
EMP05574,900,25,170,1758,1,27.41
EMP05575,57,3,3,52,1,1.49
EMP05576,1061,54,470,1985,1,32.16
EMP05577,218,3,1,160,1,15.71
EMP05578,294,0,14,4,1,10.65
EMP05579,1506,263,5777,8605,-1,52.26
EMP05580,290,2,19,163,1,20.47
EMP05581,298,0,18,6,1,14.52
EMP05582,51,1,13,190,1,3.98
EMP05583,129,0,6,66,1,9.55
EMP05584,143,0,11,98,1,9.40
EMP05585,152,3,8,50,1,18.17
EMP05586,260,2,6,151,1,3.09
EMP05587,249,3,5,38,1,7.89
EMP05588,325,4,10,34,1,11.38
EMP05589,208,4,17,101,1,10.32
EMP05590,289,1,15,171,1,6.28
EMP05591,236,1,3,170,1,10.87
EMP05592,87,4,12,132,1,5.52
EMP05593,63,1,17,28,1,19.28
EMP05594,107,0,13,23,1,9.62
EMP05595,99,1,16,35,1,5.55
EMP05596,218,1,18,192,1,19.23
EMP05597,108,4,15,130,1,19.49
EMP05598,199,3,10,141,1,16.97
EMP05599,1047,31,370,881,1,30.10
EMP05600,259,4,15,64,1,3.56
EMP05601,287,4,3,156,1,22.76
EMP05602,193,1,4,134,1,11.82
EMP05603,340,2,11,86,1,3.46
EMP05604,319,2,7,149,1,21.39
EMP05605,424,42,86,506,1,41.87
EMP05606,1106,19,327,1341,1,44.56
EMP05607,816,42,294,2319,1,25.00
EMP05608,111,2,3,63,1,16.98
EMP05609,194,3,15,73,1,3.49
EMP05610,61,2,14,186,1,5.24
EMP05611,271,4,1,4,1,9.29
EMP05612,338,2,11,112,1,19.65
EMP05613,128,4,14,51,1,5.55
EMP05614,433,11,134,1817,1,44.16
EMP05615,680,41,100,538,1,47.89
EMP05616,51,1,1,116,1,8.72
EMP05617,316,0,5,0,1,11.22
EMP05618,278,4,13,178,1,20.32
EMP05619,286,2,12,26,1,6.17
EMP05620,270,2,10,26,1,22.93
EMP05621,296,3,2,170,1,4.54
EMP05622,184,3,1,172,1,1.44
EMP05623,151,0,15,13,1,19.16
EMP05624,158,4,18,149,1,22.27
EMP05625,245,2,18,124,1,15.18
EMP05626,345,4,7,131,1,2.87
EMP05627,339,1,10,113,1,23.18
EMP05628,53,2,1,182,1,15.75
EMP05629,61,2,1,164,1,12.59
EMP05630,217,0,12,198,1,5.94
EMP05631,192,3,10,146,1,11.77
EMP05632,174,2,17,23,1,8.22
EMP05633,179,4,8,176,1,7.12
EMP05634,188,3,8,39,1,20.62
EMP05635,190,3,14,40,1,4.76
EMP05636,980,23,519,807,1,41.48
EMP05637,124,2,7,146,1,5.60
EMP05638,88,1,12,79,1,20.82
EMP05639,564,51,92,1100,1,37.42
EMP05640,243,1,15,187,1,8.87
EMP05641,668,42,131,752,1,46.78
EMP05642,241,1,0,39,1,4.75
EMP05643,309,1,11,76,1,17.84
EMP05644,223,4,17,70,1,15.89
EMP05645,103,2,10,135,1,8.56
EMP05646,270,3,4,101,1,22.60
EMP05647,336,1,19,41,1,20.59
EMP05648,199,2,9,97,1,3.55
EMP05649,241,2,7,157,1,12.78
EMP05650,196,1,16,4,1,21.35
EMP05651,278,3,2,9,1,3.58
EMP05652,208,2,19,191,1,17.62
EMP05653,210,3,12,15,1,5.91
EMP05654,72,2,13,9,1,7.01
EMP05655,243,3,2,102,1,12.88
EMP05656,228,4,11,186,1,1.81
EMP05657,258,0,4,174,1,14.94
EMP05658,56,3,16,194,1,16.54
EMP05659,1069,45,409,2464,1,43.32
EMP05660,251,0,14,41,1,17.25
EMP05661,316,4,6,147,1,20.10
EMP05662,288,4,5,174,1,3.06
EMP05663,243,1,19,82,1,2.96
EMP05664,291,3,15,123,1,18.19
EMP05665,585,49,532,1114,1,36.93
EMP05666,226,1,16,126,1,2.10
EMP05667,126,1,4,23,1,1.73
EMP05668,121,3,13,57,1,13.85
EMP05669,167,2,17,158,1,17.22
EMP05670,634,37,181,1805,1,46.26
EMP05671,318,0,10,63,1,6.03
EMP05672,689,31,386,1890,1,36.83
EMP05673,244,1,15,169,1,19.45
EMP05674,66,0,18,12,1,3.05
EMP05675,331,0,19,198,1,12.88
EMP05676,252,2,16,161,1,20.49
EMP05677,436,56,182,578,1,41.56
EMP05678,521,36,481,1520,1,49.10
EMP05679,96,4,11,46,1,23.75
EMP05680,203,0,3,79,1,2.69
EMP05681,301,2,13,150,1,11.59
EMP05682,153,1,4,5,1,2.99
EMP05683,1170,24,137,1421,1,35.48
EMP05684,233,0,14,127,1,12.34
EMP05685,77,0,18,13,1,0.11
EMP05686,177,1,0,193,1,0.72
EMP05687,247,0,19,184,1,18.47
EMP05688,71,2,7,154,1,5.93
EMP05689,336,3,18,92,1,11.96
EMP05690,143,1,5,134,1,11.33
EMP05691,240,2,13,134,1,2.71
EMP05692,162,0,2,108,1,2.53
EMP05693,208,4,11,135,1,14.69
EMP05694,598,58,525,1596,1,30.84
EMP05695,136,3,1,77,1,2.32
EMP05696,260,2,10,189,1,12.83
EMP05697,258,2,0,155,1,20.45
EMP05698,56,2,8,56,1,17.70
EMP05699,52,2,9,198,1,0.00
EMP05700,342,0,19,96,1,4.71
EMP05701,100,3,7,32,1,18.33
EMP05702,157,3,3,67,1,21.37
EMP05703,1819,260,3188,9364,-1,85.68
EMP05704,305,2,19,72,1,2.92
EMP05705,697,25,119,1176,1,28.49
EMP05706,59,1,18,32,1,5.01
EMP05707,302,2,13,101,1,18.30
EMP05708,211,1,10,5,1,6.10
EMP05709,319,1,6,134,1,4.87
EMP05710,232,2,3,16,1,2.00
EMP05711,310,1,10,86,1,6.54
EMP05712,277,2,3,26,1,10.91
EMP05713,100,0,15,56,1,4.86
EMP05714,229,3,13,96,1,4.41
EMP05715,167,0,13,20,1,19.54
EMP05716,217,0,8,118,1,8.58
EMP05717,212,1,12,100,1,10.11
EMP05718,249,2,4,124,1,6.99
EMP05719,1001,57,484,720,1,35.06
EMP05720,325,3,10,157,1,3.33
EMP05721,1088,51,96,1120,1,28.01
EMP05722,259,1,4,25,1,5.85
EMP05723,247,2,2,102,1,9.22
EMP05724,1013,242,5201,14944,-1,51.19
EMP05725,528,17,93,1380,1,42.61
EMP05726,333,3,14,136,1,12.22
EMP05727,1086,43,429,1735,1,32.72
EMP05728,176,2,9,96,1,20.10
EMP05729,290,0,13,170,1,11.68
EMP05730,247,1,17,55,1,9.87
EMP05731,805,56,459,2213,1,40.73
EMP05732,323,0,12,120,1,10.64
EMP05733,111,3,19,177,1,11.98
EMP05734,250,1,12,43,1,16.25
EMP05735,129,0,2,61,1,4.08
EMP05736,650,56,540,1674,1,47.33
EMP05737,80,1,8,184,1,2.58
EMP05738,325,0,4,80,1,22.49
EMP05739,331,1,11,121,1,18.00
EMP05740,166,0,17,86,1,19.39
EMP05741,110,0,3,48,1,15.01
EMP05742,117,1,1,71,1,5.24
EMP05743,285,0,7,41,1,20.42
EMP05744,223,4,5,186,1,6.01
EMP05745,130,3,19,27,1,19.62
EMP05746,842,20,200,1419,1,28.90
EMP05747,1039,281,4023,13215,-1,59.19
EMP05748,257,4,6,132,1,8.55
EMP05749,90,3,16,154,1,19.66
EMP05750,1088,30,182,1383,1,45.37
EMP05751,180,2,17,122,1,6.30
EMP05752,128,4,5,69,1,16.10
EMP05753,65,1,15,176,1,21.00
EMP05754,314,0,17,17,1,16.86
EMP05755,125,0,11,110,1,15.68
EMP05756,931,10,220,2281,1,40.97
EMP05757,215,0,6,189,1,11.26
EMP05758,131,1,17,32,1,2.43
EMP05759,311,2,16,185,1,13.99
EMP05760,241,0,12,83,1,2.54
EMP05761,321,1,4,75,1,13.22
EMP05762,272,4,19,197,1,21.62
EMP05763,162,1,7,114,1,20.09
EMP05764,830,22,463,640,1,35.96
EMP05765,217,0,4,76,1,15.74
EMP05766,1116,50,268,1286,1,45.76
EMP05767,331,2,16,38,1,23.69
EMP05768,979,17,284,781,1,32.89
EMP05769,1310,185,6064,7937,-1,76.96
EMP05770,303,4,16,22,1,3.47
EMP05771,302,2,8,82,1,19.00
EMP05772,66,3,14,3,1,18.81
EMP05773,298,1,2,194,1,13.35
EMP05774,200,0,14,137,1,9.86
EMP05775,649,14,400,1702,1,29.73
EMP05776,219,0,0,184,1,15.37
EMP05777,430,46,430,1232,1,44.18
EMP05778,175,0,7,48,1,7.16
EMP05779,340,2,7,165,1,0.71
EMP05780,340,1,1,44,1,17.57
EMP05781,566,19,307,792,1,37.87
EMP05782,155,3,18,95,1,0.01
EMP05783,296,4,12,103,1,20.72
EMP05784,320,0,13,186,1,16.40
EMP05785,60,0,0,157,1,22.47
EMP05786,114,0,17,26,1,20.18
EMP05787,82,3,10,157,1,21.52
EMP05788,193,4,9,2,1,23.56
EMP05789,133,1,8,113,1,19.38
EMP05790,70,1,10,62,1,2.93
EMP05791,316,4,2,141,1,4.36
EMP05792,309,4,12,60,1,12.62
EMP05793,343,3,5,4,1,12.71
EMP05794,285,1,16,197,1,23.08
EMP05795,576,35,508,1938,1,36.49
EMP05796,694,55,62,1837,1,45.09
EMP05797,61,1,1,131,1,13.62
EMP05798,248,2,13,194,1,11.95
EMP05799,87,0,14,43,1,7.22
EMP05800,189,2,2,32,1,10.90
EMP05801,338,1,11,119,1,4.03
EMP05802,288,0,0,13,1,19.06
EMP05803,135,3,18,26,1,2.69
EMP05804,214,4,7,107,1,7.15
EMP05805,238,3,0,142,1,13.00
EMP05806,91,1,11,73,1,20.01
EMP05807,614,26,307,506,1,46.93
EMP05808,213,0,9,65,1,21.19
EMP05809,1035,11,85,1256,1,34.86
EMP05810,75,2,6,107,1,14.14
EMP05811,1978,202,4579,10768,-1,76.76
EMP05812,322,1,14,114,1,1.00
EMP05813,651,53,430,1424,1,47.76
EMP05814,341,0,0,162,1,9.42
EMP05815,218,3,18,32,1,14.46
EMP05816,581,31,399,2249,1,31.43
EMP05817,849,49,434,1932,1,43.79
EMP05818,179,4,10,6,1,7.34
EMP05819,95,2,18,183,1,12.22
EMP05820,122,4,9,75,1,4.68
EMP05821,88,3,6,25,1,9.57
EMP05822,275,2,10,190,1,14.90
EMP05823,127,3,15,84,1,9.02
EMP05824,557,21,414,939,1,25.12
EMP05825,277,0,15,88,1,3.98
EMP05826,1192,15,187,1648,1,27.56
EMP05827,289,1,10,87,1,20.36
EMP05828,340,3,10,17,1,14.84
EMP05829,98,2,5,110,1,0.14
EMP05830,155,3,7,153,1,12.24
EMP05831,218,4,18,131,1,8.06
EMP05832,97,1,12,17,1,3.65
EMP05833,138,1,3,50,1,14.07
EMP05834,134,0,18,43,1,15.00
EMP05835,153,1,8,184,1,14.69
EMP05836,144,2,5,89,1,14.84
EMP05837,244,4,17,78,1,7.95
EMP05838,128,1,6,98,1,13.37
EMP05839,326,2,3,13,1,5.04
EMP05840,289,0,18,7,1,9.57
EMP05841,210,2,10,95,1,11.82
EMP05842,64,3,9,156,1,0.29
EMP05843,261,1,3,14,1,12.70
EMP05844,301,3,9,31,1,1.44
EMP05845,600,13,209,2214,1,48.66
EMP05846,140,4,11,1,1,19.27
EMP05847,130,0,10,172,1,23.09
EMP05848,793,37,420,1808,1,49.04
EMP05849,336,1,13,138,1,12.38
EMP05850,542,23,306,967,1,29.57
EMP05851,751,43,509,2052,1,46.95
EMP05852,334,3,6,106,1,9.40
EMP05853,214,0,14,4,1,13.38
EMP05854,189,2,5,95,1,6.97
EMP05855,184,4,6,134,1,14.34
EMP05856,333,2,13,153,1,12.55
EMP05857,103,0,17,115,1,6.64
EMP05858,333,2,1,12,1,7.32
EMP05859,299,3,19,68,1,21.27
EMP05860,289,2,10,52,1,7.96
EMP05861,346,4,5,116,1,4.50
EMP05862,123,3,8,193,1,0.14
EMP05863,81,0,3,133,1,12.66
EMP05864,787,44,349,967,1,27.56
EMP05865,148,2,3,131,1,12.10
EMP05866,176,2,11,32,1,18.08
EMP05867,290,1,14,173,1,0.51
EMP05868,123,3,17,46,1,23.22
EMP05869,60,1,5,137,1,20.66
EMP05870,99,2,3,54,1,7.55
EMP05871,346,1,6,158,1,15.17
EMP05872,186,3,9,101,1,7.33
EMP05873,1092,56,154,674,1,40.23
EMP05874,86,2,9,185,1,2.53
EMP05875,217,1,18,51,1,4.21
EMP05876,257,4,8,191,1,8.94
EMP05877,113,3,10,56,1,7.60
EMP05878,261,3,16,107,1,3.45
EMP05879,205,3,4,86,1,5.48
EMP05880,202,4,16,90,1,18.44
EMP05881,775,45,455,1111,1,42.41
EMP05882,919,43,386,1603,1,38.13
EMP05883,130,2,0,163,1,10.59
EMP05884,58,3,3,174,1,19.34
EMP05885,109,3,10,112,1,2.28
EMP05886,264,0,3,103,1,4.50
EMP05887,88,4,4,45,1,20.85
EMP05888,328,2,6,103,1,5.86
EMP05889,83,0,0,162,1,5.87
EMP05890,283,1,6,155,1,22.44
EMP05891,207,0,15,97,1,1.00
EMP05892,448,28,546,1837,1,33.58
EMP05893,60,1,16,79,1,6.31
EMP05894,147,2,9,103,1,19.71
EMP05895,241,4,4,172,1,8.03
EMP05896,173,0,14,65,1,8.34
EMP05897,240,2,19,159,1,9.28
EMP05898,60,4,18,138,1,7.59
EMP05899,345,2,16,126,1,20.59
EMP05900,154,3,9,191,1,7.48
EMP05901,175,3,5,69,1,19.06
EMP05902,200,2,10,147,1,3.95
EMP05903,319,1,10,70,1,16.47
EMP05904,177,4,8,37,1,8.50
EMP05905,428,59,373,798,1,47.74
EMP05906,1070,18,480,565,1,31.81
EMP05907,1132,49,469,1377,1,34.06
EMP05908,109,0,6,67,1,0.51
EMP05909,1157,59,543,1385,1,35.20
EMP05910,335,4,13,184,1,15.03
EMP05911,564,32,485,2351,1,37.14
EMP05912,231,1,14,90,1,19.80
EMP05913,1840,145,4228,6615,-1,62.90
EMP05914,277,4,1,113,1,3.11
EMP05915,80,1,15,48,1,12.07
EMP05916,603,21,140,1971,1,49.35
EMP05917,77,1,8,62,1,6.81
EMP05918,155,3,16,43,1,17.87
EMP05919,169,4,6,5,1,13.05
EMP05920,84,0,3,137,1,1.71
EMP05921,237,0,14,196,1,12.08
EMP05922,268,1,9,49,1,8.46
EMP05923,252,2,4,27,1,10.67
EMP05924,1171,176,2825,6358,-1,52.70
EMP05925,295,1,6,87,1,16.03
EMP05926,1873,171,4333,7399,-1,68.36
EMP05927,1995,251,4761,5564,-1,79.02
EMP05928,311,0,10,144,1,22.97
EMP05929,216,2,5,8,1,9.78
EMP05930,347,4,6,20,1,21.25
EMP05931,1276,226,5515,6053,-1,79.63
EMP05932,1666,214,2590,14037,-1,54.45
EMP05933,205,1,6,86,1,11.44
EMP05934,332,2,9,152,1,4.28
EMP05935,523,38,404,1994,1,48.19
EMP05936,224,4,9,182,1,12.63
EMP05937,191,4,14,192,1,3.12
EMP05938,231,2,9,166,1,0.19
EMP05939,97,3,3,123,1,12.07
EMP05940,279,0,19,109,1,22.09
EMP05941,217,4,1,173,1,0.48
EMP05942,258,4,15,111,1,5.33
EMP05943,302,2,10,109,1,7.03
EMP05944,237,1,7,133,1,19.42
EMP05945,248,2,5,153,1,18.97
EMP05946,93,4,13,137,1,13.07
EMP05947,345,0,2,81,1,15.66
EMP05948,244,0,19,79,1,12.93
EMP05949,1020,123,5851,7640,-1,97.85
EMP05950,1083,168,2353,7263,-1,88.32
EMP05951,192,0,9,174,1,16.72
EMP05952,89,0,19,25,1,0.84
EMP05953,63,3,6,132,1,22.74
EMP05954,157,1,14,8,1,5.20
EMP05955,141,0,9,170,1,7.72
EMP05956,182,2,7,77,1,16.20
EMP05957,298,4,16,142,1,0.08
EMP05958,101,1,12,163,1,12.58
EMP05959,144,0,2,163,1,1.89
EMP05960,77,4,19,191,1,21.99
EMP05961,885,57,316,2409,1,30.20
EMP05962,455,34,531,2444,1,41.49
EMP05963,1054,43,546,621,1,29.06
EMP05964,1886,271,2380,11830,-1,63.39
EMP05965,96,1,8,195,1,11.36
EMP05966,265,1,3,9,1,6.73
EMP05967,265,1,10,62,1,21.48
EMP05968,63,2,4,138,1,5.73
EMP05969,621,35,157,1936,1,49.72
EMP05970,107,1,2,71,1,3.38
EMP05971,221,0,17,70,1,18.25
EMP05972,343,3,7,187,1,23.52
EMP05973,169,3,19,32,1,16.72
EMP05974,117,1,8,188,1,22.49
EMP05975,200,4,12,57,1,14.80
EMP05976,231,3,4,144,1,15.34
EMP05977,225,2,0,150,1,17.00
EMP05978,228,4,8,186,1,14.62
EMP05979,206,4,19,26,1,10.92
EMP05980,265,3,16,168,1,15.28
EMP05981,142,4,9,60,1,15.52
EMP05982,198,4,11,126,1,18.68
EMP05983,307,2,3,130,1,18.45
EMP05984,274,0,2,148,1,1.51
EMP05985,212,3,5,98,1,16.37
EMP05986,218,2,8,75,1,12.59
EMP05987,161,0,11,88,1,5.80
EMP05988,1186,28,328,1420,1,41.60
EMP05989,1189,49,275,2168,1,26.18
EMP05990,150,4,15,168,1,18.64
EMP05991,206,0,9,164,1,8.57
EMP05992,82,4,17,190,1,19.37
EMP05993,541,18,240,2119,1,38.39
EMP05994,1152,49,508,1168,1,46.77
EMP05995,1036,18,362,2160,1,36.31
EMP05996,1548,228,4221,11451,-1,66.15
EMP05997,202,1,12,199,1,9.04
EMP05998,198,0,18,13,1,21.76
EMP05999,80,1,4,101,1,15.76
EMP06000,324,4,16,68,1,16.06
EMP06001,240,3,2,91,1,2.85
EMP06002,320,3,11,21,1,17.92
EMP06003,76,0,1,59,1,21.78
EMP06004,629,49,238,2481,1,25.25
EMP06005,217,2,18,6,1,21.54
EMP06006,116,4,0,0,1,1.60
EMP06007,195,1,16,67,1,16.09
EMP06008,314,3,2,54,1,6.82
EMP06009,1125,43,133,2203,1,46.43
EMP06010,522,48,321,1573,1,38.01
EMP06011,456,51,510,1983,1,39.26
EMP06012,178,2,8,52,1,19.58
EMP06013,319,0,18,55,1,18.82
EMP06014,347,4,8,92,1,1.70
EMP06015,771,16,67,1584,1,32.06
EMP06016,122,2,7,47,1,20.44
EMP06017,1195,26,368,846,1,44.82
EMP06018,233,4,6,193,1,6.80
EMP06019,70,0,2,81,1,18.05
EMP06020,276,1,17,93,1,9.77
EMP06021,1132,50,330,784,1,34.88
EMP06022,102,0,2,138,1,23.31
EMP06023,342,3,14,146,1,15.12
EMP06024,251,3,13,187,1,20.77
EMP06025,144,0,12,15,1,19.54
EMP06026,610,52,166,592,1,49.02
EMP06027,264,3,13,148,1,18.53
EMP06028,146,2,4,30,1,8.37
